Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/87300915/salvage-2019-nissan-versa-s-al-tanner,87300915,"10,899 USD",11/03/2025 08:00 pm CST,2019,NISS,VERSA S,1.6L  4,4,3N1CN7AP8KL******,CERT OF TITLE-SALVAGE TITLE,"101,330 N",NOT ACTUAL,REAR END,175 USD,0 USD,2173,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/87260425/salvage-2016-toyota-rav4-xle-al-montgomery,87260425,$1 USD,11/03/2025 08:00 pm CST,2016,TOYT,RAV4 XLE,2.5L  4,4,JTMWFREV6GD******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,"2,800 USD",0 USD,5037,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/87049425/clean-title-2020-chevrolet-tahoe-police-al-tanner,87049425,"12,664 USD",11/03/2025 08:00 pm CST,2020,CHEV,TAHOE POLI,5.3L  8,8,1GNLCDEC8LR******,CERTIFICATE OF TITLE (P),"184,657 A",ACTUAL,SIDE,"5,200 USD",0 USD,2172,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/86801945/clean-title-2017-mitsubishi-mirage-es-al-tanner,86801945,$1 USD,11/03/2025 08:00 pm CST,2017,MITS,MIRAGE ES,1.2L  3,3,ML32A3HJ5HH******,CERTIFICATE OF TITLE (P),"114,846 A",ACTUAL,REAR END,900 USD,0 USD,2016,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/86455965/clean-title-2015-kia-forte-lx-al-tanner,86455965,$1 USD,11/03/2025 08:00 pm CST,2015,KIA,FORTE LX,1.8L  4,4,KNAFK4A69F5******,CERTIFICATE OF TITLE,"173,419 A",ACTUAL,MECHANICAL,550 USD,0 USD,4068,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/86100825/clean-title-2016-subaru-crosstrek-limited-al-tanner,86100825,$1 USD,11/03/2025 08:00 pm CST,2016,SUBA,CROSSTREK,2.0L  4,4,JF2GPANC0G8******,CERT OF TITLE-REBUILT,"133,878 A",ACTUAL,MINOR DENT/SCRATCHES,"2,950 USD",0 USD,5098,AL - TANNER,0,N/A,N/A
https://www.copart.com/lot/85739045/salvage-2020-ford-ranger-xl-al-montgomery,85739045,"19,866 USD",11/03/2025 08:00 pm CST,2020,FORD,RANGER XL,2.3L  4,4,1FTER4EH7LL******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,ALL OVER,"1,400 USD",0 USD,4109,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/85697485/clean-title-2023-chevrolet-suburban-k1500-high-country-al-montgomery,85697485,$1 USD,11/03/2025 08:00 pm CST,2023,CHEV,SUBURBAN K,6.2L  8,8,1GNSKGKL4PR******,CERTIFICATE OF TITLE (P),"24,229 A",ACTUAL,REAR END,"31,500 USD",0 USD,3080,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/84616705/2017-nissan-sentra-s-al-dothan,84616705,"9,541 USD",11/03/2025 08:00 pm CST,2017,NISS,SENTRA S,1.8L  4,4,3N1AB7AP8HY******,CERTIFICATE OF DESTRUCTION,"176,813 A",ACTUAL,FRONT END,425 USD,0 USD,5155,AL - DOTHAN,0,N/A,N/A
https://www.copart.com/lot/83067344/salvage-2015-mazda-mx-5-miata-grand-touring-al-montgomery,83067344,"17,218 USD",11/03/2025 08:00 pm CST,2015,MAZD,MX-5 MIATA,2.0L  4,4,JM1NC2PF3F0******,CERT OF TITLE-SALVAGE TITLE,"63,007 A",ACTUAL,MECHANICAL,"1,350 USD",0 USD,3002,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/82056885/salvage-2017-honda-pilot-exl-al-montgomery,82056885,"15,012 USD",11/03/2025 08:00 pm CST,2017,HOND,PILOT EXL,3.5L  6,6,5FNYF6H57HB******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,725 USD,0 USD,4075,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/80823725/salvage-2018-ram-1500-st-al-dothan,80823725,"15,972 USD",11/03/2025 08:00 pm CST,2018,RAM,1500 ST,5.7L  8,8,3C6JR6DT6JG******,CERT OF TITLE-SALVAGE TITLE,"255,056 A",ACTUAL,FRONT END,400 USD,0 USD,5114,AL - DOTHAN,0,N/A,N/A
https://www.copart.com/lot/67139625/clean-title-2018-chevrolet-express-g3500-ls-al-montgomery,67139625,"14,566 USD",11/03/2025 08:00 pm CST,2018,CHEV,EXPRESS G3,4.3L  6,6,1GAZGNFPXJ1******,CERTIFICATE OF TITLE,"345,589 A",ACTUAL,MINOR DENT/SCRATCHES,"6,500 USD",0 USD,2046,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/67139205/clean-title-2020-chevrolet-express-g3500-ls-al-montgomery,67139205,"19,688 USD",11/03/2025 08:00 pm CST,2020,CHEV,EXPRESS G3,4.3L  6,6,1GAZGNFP8L1******,CERTIFICATE OF TITLE,"277,535 A",ACTUAL,MECHANICAL,"6,200 USD",0 USD,2085,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/67138765/clean-title-2019-chevrolet-express-g3500-ls-al-montgomery,67138765,"15,886 USD",11/03/2025 08:00 pm CST,2019,CHEV,EXPRESS G3,4.3L  6,6,1GAZGNFP5K1******,CERTIFICATE OF TITLE,"271,218 A",ACTUAL,MECHANICAL,"5,400 USD",0 USD,5016,AL - MONTGOMERY,0,N/A,N/A
https://www.copart.com/lot/87471635/salvage-2025-chevrolet-silverado-c1500-al-mobile,87471635,"28,000 USD",11/04/2025 11:00 am CST,2025,CHEV,SILVERADO,5.3L  8,8,3GCNAAED2SG******,CERT OF TITLE - SALVAGE (P),"1,910 A",ACTUAL,,"1,750 USD",0 USD,5332,AL - MOBILE,1.3,N/A,N/A
https://www.copart.com/lot/87110615/clean-title-2021-kia-sorento-lx-al-dothan,87110615,"19,725 USD",11/04/2025 11:00 am CST,2021,KIA,SORENTO LX,2.5L  4,4,5XYRG4LC9MG******,CERTIFICATE OF TITLE,"122,998 A",ACTUAL,,225 USD,0 USD,3214,AL - DOTHAN,3.7,RED LIGHT,"Other,Emission"
https://www.copart.com/lot/86877705/clean-title-2025-toyota-camry-xse-al-birmingham,86877705,$1 USD,11/04/2025 11:00 am CST,2025,TOYT,CAMRY XSE,2.5L  4,4,4T1DAACK6SU******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,,175 USD,0 USD,5032,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/86311435/clean-title-2020-chevrolet-silverado-c1500-custom-al-birmingham,86311435,"28,950 USD",11/04/2025 11:00 am CST,2020,CHEV,SILVERADO C1500 CUSTOM,4.3L  6,6,1GCPWBEH0LZ******,CERTIFICATE OF VEHICLE TITLE,"128,262 A",ACTUAL,,175 USD,0 USD,3213,AL - BIRMINGHAM,4.6,RED LIGHT,N/A
https://www.copart.com/lot/86138675/clean-title-2024-toyota-corolla-night-shade-al-mobile-south,86138675,"19,380 USD",11/04/2025 11:00 am CST,2024,TOYT,COROLLA NI,2.0L  4,4,5YFB4MCE8RP******,CERTIFICATE OF TITLE,"27,115 N",NOT ACTUAL,,250 USD,0 USD,5030,AL - MOBILE SOUTH,3.3,N/A,Other
https://www.copart.com/lot/85815335/clean-title-2021-kia-telluride-s-al-birmingham,85815335,$1 USD,11/04/2025 11:00 am CST,2021,KIA,TELLURIDE,3.8L  6,6,5XYP64HC9MG******,CERTIFICATE OF TITLE,"75,890 A",ACTUAL,,200 USD,0 USD,5185,AL - BIRMINGHAM,0,RED LIGHT,N/A
https://www.copart.com/lot/85583395/clean-title-2018-chevrolet-silverado-c2500-heavy-duty-al-birmingham,85583395,"21,460 USD",11/04/2025 11:00 am CST,2018,CHEV,SILVERADO C2500 HEAVY DUTY,6.0L  8,8,1GC2CUEG1JZ******,CERTIFICATE OF TITLE,"239,316 A",ACTUAL,,175 USD,0 USD,4130,AL - BIRMINGHAM,2.8,RED LIGHT,"Safety,Comfort,Emission"
https://www.copart.com/lot/84567105/clean-title-2020-chevrolet-equinox-ls-al-birmingham,84567105,"17,425 USD",11/04/2025 11:00 am CST,2020,CHEV,EQUINOX LS,1.5L  4,4,3GNAXHEVXLS******,CERTIFICATE OF TITLE,"92,600 A",ACTUAL,,0 USD,0 USD,4112,AL - BIRMINGHAM,1.4,RED LIGHT,Other
https://www.copart.com/lot/82093135/clean-title-2015-nissan-pathfinder-s-al-montgomery,82093135,$1 USD,11/04/2025 11:00 am CST,2015,NISS,PATHFINDER,3.5L  6,6,5N1AR2MN9FC******,CERTIFICATE OF TITLE,"168,137 A",ACTUAL,,0 USD,0 USD,4095,AL - MONTGOMERY,3.4,RED LIGHT,N/A
https://www.copart.com/lot/81152015/clean-title-2020-dodge-charger-sxt-al-birmingham,81152015,"21,925 USD",11/04/2025 11:00 am CST,2020,DODG,CHARGER SXT,3.6L  6,6,2C3CDXBG6LH******,CERTIFICATE OF TITLE,"123,023 A",ACTUAL,,0 USD,0 USD,3198,AL - BIRMINGHAM,3.6,RED LIGHT,N/A
https://www.copart.com/lot/80842705/clean-title-2021-ford-f150-super-cab-al-birmingham,80842705,$1 USD,11/04/2025 11:00 am CST,2021,FORD,F150 SUPER CAB,5.0L  8,8,1FTEX1C56MK******,CERTIFICATE OF TITLE,"139,406 A",ACTUAL,,"5,500 USD",0 USD,4023,AL - BIRMINGHAM,2.9,RED LIGHT,"Safety,Other"
https://www.copart.com/lot/80541125/clean-title-2022-ram-1500-big-hornlone-star-al-birmingham,80541125,"37,325 USD",11/04/2025 11:00 am CST,2022,RAM,1500 BIG H,5.7L  8,8,1C6RREBT5NN******,CERTIFICATE OF TITLE,"114,307 A",ACTUAL,,175 USD,0 USD,4110,AL - BIRMINGHAM,1.3,RED LIGHT,Other
https://www.copart.com/lot/80163755/clean-title-2022-toyota-camry-se-al-montgomery,80163755,"26,800 USD",11/04/2025 11:00 am CST,2022,TOYT,CAMRY SE,2.5L  4,4,4T1G11AK6NU******,CERTIFICATE OF TITLE,"57,186 A",ACTUAL,,80 USD,0 USD,6078,AL - MONTGOMERY,0,RED LIGHT,N/A
https://www.copart.com/lot/80100135/clean-title-2022-ram-1500-classic-tradesman-al-tanner,80100135,$1 USD,11/04/2025 11:00 am CST,2022,RAM,1500 CLASS,3.6L  6,6,3C6RR7KG3NG******,CERTIFICATE OF TITLE,"79,743 A",ACTUAL,MINOR DENT/SCRATCHES,"8,000 USD",0 USD,0,AL - TANNER,4.1,N/A,N/A
https://www.copart.com/lot/70668605/clean-title-2023-toyota-corolla-le-al-montgomery,70668605,"24,350 USD",11/04/2025 11:00 am CST,2023,TOYT,COROLLA LE,2.0L  4,4,5YFB4MDE3PP******,CERTIFICATE OF TITLE,"56,704 A",ACTUAL,,60 USD,0 USD,4107,AL - MONTGOMERY,1.3,RED LIGHT,N/A
https://www.copart.com/lot/65696665/clean-title-2017-chevrolet-equinox-premier-al-birmingham,65696665,$1 USD,11/04/2025 11:00 am CST,2017,CHEV,EQUINOX PR,3.6L  6,6,2GNFLGE38H6******,CERTIFICATE OF TITLE,"90,482 A",ACTUAL,,0 USD,0 USD,5051,AL - BIRMINGHAM,1.5,RED LIGHT,N/A
https://www.copart.com/lot/65366355/clean-title-2023-toyota-corolla-le-al-mobile-south,65366355,$1 USD,11/04/2025 11:00 am CST,2023,TOYT,COROLLA LE,2.0L  4,4,5YFB4MDE1PP******,CERTIFICATE OF TITLE,"63,260 A",ACTUAL,,"10,500 USD",0 USD,48,AL - MOBILE SOUTH,4.3,GREEN LIGHT,Other
https://www.copart.com/lot/91296095/clean-title-2020-subaru-forester-limited-al-birmingham,91296095,$1 USD,11/04/2025 12:00 pm CST,2020,SUBA,FORESTER L,2.5L  4,4,JF2SKASC1LH******,CERTIFICATE OF TITLE (P),"127,500 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/91102955/clean-title-2015-chevrolet-silverado-c1500-al-birmingham,91102955,"15,075 USD",11/04/2025 12:00 pm CST,2015,CHEV,SILVERADO,5.3L  8,8,3GCPCPECXFG******,CERT OF TITLE-REBUILT,"163,677 A",ACTUAL,FRONT END,0 USD,0 USD,4030,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90941675/clean-title-2017-honda-civic-lx-al-birmingham,90941675,"7,500 USD",11/04/2025 12:00 pm CST,2017,HOND,CIVIC LX,2.0L  4,4,2HGFC2F52HH******,CERTIFICATE OF TITLE (P),"136,599 A",ACTUAL,NORMAL WEAR,"2,000 USD",0 USD,3294,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90938885/clean-title-2019-honda-civic-lx-al-birmingham,90938885,"5,500 USD",11/04/2025 12:00 pm CST,2019,HOND,CIVIC LX,2.0L  4,4,19XFC2F63KE******,CERTIFICATE OF TITLE (P),"169,082 A",ACTUAL,SIDE,0 USD,0 USD,3253,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90903805/clean-title-2017-hyundai-tucson-limited-al-birmingham,90903805,"2,000 USD",11/04/2025 12:00 pm CST,2017,HYUN,TUCSON LIM,1.6L  4,4,KM8J33A27HU******,CERTIFICATE OF TITLE,"154,472 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90854895/clean-title-2016-ford-transit-connect-xlt-al-birmingham,90854895,"16,575 USD",11/04/2025 12:00 pm CST,2016,FORD,TRANSIT CO,2.5L  4,4,NM0LS7F76G1******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,MECHANICAL,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90844845/clean-title-2016-hyundai-santa-fe-sport-al-mobile-south,90844845,"2,000 USD",11/04/2025 12:00 pm CST,2016,HYUN,SANTA FE S,2.0L  4,4,5XYZW4LA5GG******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,NORMAL WEAR,750 USD,0 USD,52,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/90842725/clean-title-2016-nissan-sentra-s-al-birmingham,90842725,"7,650 USD",11/04/2025 12:00 pm CST,2016,NISS,SENTRA S,1.8L  4,4,3N1AB7AP0GY******,CERTIFICATE OF TITLE,"123,661 A",ACTUAL,FRONT END,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90790565/clean-title-2015-honda-accord-sport-al-birmingham,90790565,"10,324 USD",11/04/2025 12:00 pm CST,2015,HOND,ACCORD SPO,2.4L  4,4,1HGCR2F58FA******,CERTIFICATE OF TITLE,"146,508 A",ACTUAL,FRONT END,275 USD,0 USD,3337,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90700255/clean-title-2018-hyundai-santa-fe-sport-al-birmingham,90700255,"3,315 USD",11/04/2025 12:00 pm CST,2018,HYUN,SANTA FE S,2.4L  4,4,5NMZT3LB0JH******,CERTIFICATE OF TITLE,"121,508 A",ACTUAL,UNDERCARRIAGE,0 USD,0 USD,4092,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90628235/salvage-2018-audi-a6-prestige-al-birmingham,90628235,"28,706 USD",11/04/2025 12:00 pm CST,2018,AUDI,A6 PRESTIG,3.0L  6,6,WAUH3AFC5JN******,CERT OF TITLE-SALVAGE TITLE,"78,691 A",ACTUAL,MINOR DENT/SCRATCHES,225 USD,0 USD,38,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90509045/clean-title-2016-mercedes-benz-sprinter-2500-al-birmingham,90509045,"2,340 USD",11/04/2025 12:00 pm CST,2016,MERZ,SPRINTER 2,2.1L  4,4,WD3PE7DD6GP******,CERTIFICATE OF TITLE,"677,037 A",ACTUAL,UNDERCARRIAGE,0 USD,0 USD,3297,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90345295/clean-title-2015-acura-tlx-tech-al-birmingham,90345295,"15,270 USD",11/04/2025 12:00 pm CST,2015,ACUR,TLX TECH,2.4L  4,4,19UUB1F55FA******,CERTIFICATE OF TITLE,"89,191 A",ACTUAL,FRONT END,0 USD,0 USD,4087,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90272285/clean-title-2016-mazda-cx-5-touring-al-birmingham,90272285,"12,348 USD",11/04/2025 12:00 pm CST,2016,MAZD,CX-5 TOURI,2.5L  4,4,JM3KE2CY9G0******,CERTIFICATE OF TITLE,"107,971 A",ACTUAL,MECHANICAL,450 USD,0 USD,79,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90259775/clean-title-2017-nissan-pathfinder-s-al-mobile-south,90259775,"3,185 USD",11/04/2025 12:00 pm CST,2017,NISS,PATHFINDER,3.5L  6,6,5N1DR2MNXHC******,CERTIFICATE OF TITLE,"131,652 A",ACTUAL,BIOHAZARD/CHEMICAL,0 USD,0 USD,2515,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/90259415/salvage-2017-hyundai-santa-fe-sport-al-birmingham,90259415,"14,033 USD",11/04/2025 12:00 pm CST,2017,HYUN,SANTA FE S,2.4L  4,4,5XYZU3LB9HG******,CERT OF TITLE-SALVAGE TITLE,"105,767 A",ACTUAL,FRONT END,0 USD,0 USD,2298,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/90226975/clean-title-2017-mercedes-benz-c-300-al-mobile-south,90226975,"16,100 USD",11/04/2025 12:00 pm CST,2017,MERZ,C 300,2.0L  4,4,55SWF4JB7HU******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,250 USD,0 USD,2523,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/90061815/salvage-2019-toyota-camry-le-al-mobile-south,90061815,"21,211 USD",11/04/2025 12:00 pm CST,2019,TOYT,CAMRY LE,2.5L  4,4,4T1B31HK6KU******,CERT OF TITLE SLVG REBUILDABLE,"76,314 A",ACTUAL,FRONT END,0 USD,0 USD,2509,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/90043625/clean-title-2015-ford-f150-supercrew-al-birmingham,90043625,"11,900 USD",11/04/2025 12:00 pm CST,2015,FORD,F150 SUPER,3.5L  6,6,1FTEW1C80FK******,CERTIFICATE OF TITLE,"316,683 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89906815/salvage-2021-honda-passport-exl-al-birmingham,89906815,"18,929 USD",11/04/2025 12:00 pm CST,2021,HOND,PASSPORT E,3.5L  6,6,5FNYF8H55MB******,CERT OF TITLE-SALVAGE TITLE,"110,545 A",ACTUAL,TOP/ROOF,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89885875/salvage-2016-volkswagen-beetle-se-al-birmingham,89885875,"10,002 USD",11/04/2025 12:00 pm CST,2016,VOLK,BEETLE SE,1.8L  4,4,3VWJ17AT7GM******,CERT OF TITLE-SALVAGE TITLE,"114,532 A",ACTUAL,FRONT END,175 USD,0 USD,3267,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89867265/salvage-2021-toyota-highlander-xle-al-birmingham,89867265,"31,760 USD",11/04/2025 12:00 pm CST,2021,TOYT,HIGHLANDER,3.5L  6,6,5TDGZRBH2MS******,CERT OF TITLE-SALVAGE TITLE,"40,721 A",ACTUAL,FRONT END,175 USD,0 USD,4019,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89857445/clean-title-2020-hyundai-santa-fe-limited-al-birmingham,89857445,$1 USD,11/04/2025 12:00 pm CST,2020,HYUN,SANTA FE L,2.4L  4,4,5NMS53AD7LH******,CERTIFICATE OF TITLE (P),"122,817 A",ACTUAL,MINOR DENT/SCRATCHES,"13,100 USD",0 USD,60,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89845405/clean-title-2019-ram-1500-big-hornlone-star-al-birmingham,89845405,"19,800 USD",11/04/2025 12:00 pm CST,2019,RAM,1500 BIG H,5.7L  8,8,1C6RREFT8KN******,CERTIFICATE OF TITLE,"118,989 A",ACTUAL,SIDE,250 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89841325/clean-title-2018-kia-sorento-lx-al-mobile-south,89841325,$1 USD,11/04/2025 12:00 pm CST,2018,KIA,SORENTO LX,2.4L  4,4,5XYPG4A33JG******,CERTIFICATE OF TITLE (P),"153,855 A",ACTUAL,MINOR DENT/SCRATCHES,"1,000 USD",0 USD,50,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/89841185/clean-title-2016-jeep-cherokee-limited-al-mobile-south,89841185,$1 USD,11/04/2025 12:00 pm CST,2016,JEP,CHEROKEE L,3.2L  6,6,1C4PJMDSXGW******,CERTIFICATE OF TITLE (P),"207,430 A",ACTUAL,MINOR DENT/SCRATCHES,"1,000 USD",0 USD,61,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/89821155/clean-title-2019-ford-f150-supercrew-al-birmingham,89821155,$1 USD,11/04/2025 12:00 pm CST,2019,FORD,F150 SUPER,5.0L  8,8,1FTEW1C54KK******,CERTIFICATE OF TITLE (P),"246,175 A",ACTUAL,MINOR DENT/SCRATCHES,"4,000 USD",0 USD,65,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89817755/clean-title-2016-mercedes-benz-gle-400-4matic-al-birmingham,89817755,$1 USD,11/04/2025 12:00 pm CST,2016,MERZ,GLE 400 4M,3.0L  6,6,4JGDA5GB3GA******,CERTIFICATE OF TITLE (P),"82,292 A",ACTUAL,MINOR DENT/SCRATCHES,"5,500 USD",0 USD,52,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89692935/salvage-2016-hyundai-elantra-se-al-birmingham,89692935,"4,017 USD",11/04/2025 12:00 pm CST,2016,HYUN,ELANTRA SE,1.8L  4,4,5NPDH4AE6GH******,CERT OF TITLE-SALVAGE TITLE,"171,980 A",ACTUAL,FRONT END,0 USD,0 USD,3350,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89689325/salvage-2023-hyundai-santa-fe-sel-al-birmingham,89689325,$1 USD,11/04/2025 12:00 pm CST,2023,HYUN,SANTA FE S,2.5L  4,4,5NMS24AJ2PH******,CERT OF TITLE-SALVAGE TITLE,"30,650 A",ACTUAL,FRONT END,"6,400 USD",0 USD,74,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89687545/salvage-2015-toyota-scion-tc-al-birmingham,89687545,"5,716 USD",11/04/2025 12:00 pm CST,2015,TOYT,SCION TC,2.5L  4,4,JTKJF5C77FJ******,CERT OF TITLE-SALVAGE TITLE,"169,342 A",ACTUAL,FRONT END,0 USD,0 USD,2319,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89550505/clean-title-2017-hyundai-accent-se-al-birmingham,89550505,"9,593 USD",11/04/2025 12:00 pm CST,2017,HYUN,ACCENT SE,1.6L  4,4,KMHCT4AE1HU******,CERTIFICATE OF TITLE,"48,328 A",ACTUAL,FRONT END,0 USD,0 USD,2301,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/89487045/salvage-2023-nissan-altima-sr-al-mobile-south,89487045,"26,198 USD",11/04/2025 12:00 pm CST,2023,NISS,ALTIMA SR,2.5L  4,4,1N4BL4CV0PN******,CERT OF TITLE SLVG REBUILDABLE,"18,058 A",ACTUAL,REAR END,0 USD,0 USD,41,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/89449075/salvage-2016-honda-hr-v-ex-al-birmingham,89449075,"9,974 USD",11/04/2025 12:00 pm CST,2016,HOND,HR-V EX,1.8L  4,4,3CZRU5H52GM******,CERT OF TITLE-SALVAGE TITLE,"148,070 A",ACTUAL,FRONT END,0 USD,0 USD,4507,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87382285/clean-title-2017-audi-q7-premium-plus-al-birmingham,87382285,$1 USD,11/04/2025 12:00 pm CST,2017,AUDI,Q7 PREMIUM,3.0L  6,6,WA1LAAF75HD******,CERTIFICATE OF TITLE (P),"154,235 A",ACTUAL,MINOR DENT/SCRATCHES,"6,300 USD",0 USD,83,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87293755/clean-title-2016-land-rover-discovery-sport-hse-al-birmingham,87293755,"8,275 USD",11/04/2025 12:00 pm CST,2016,LAND,DISCOVERY,2.0L  4,4,SALCR2BG2GH******,CERTIFICATE OF TITLE,"138,367 A",ACTUAL,NORMAL WEAR,175 USD,0 USD,2317,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87293585/clean-title-2020-ford-fusion-sel-al-birmingham,87293585,"15,600 USD",11/04/2025 12:00 pm CST,2020,FORD,FUSION SEL,1.5L  4,4,3FA6P0CD4LR******,CERTIFICATE OF TITLE,"94,167 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87293455/clean-title-2019-toyota-corolla-l-al-birmingham,87293455,"15,600 USD",11/04/2025 12:00 pm CST,2019,TOYT,COROLLA L,1.8L  4,4,5YFBURHE3KP******,CERTIFICATE OF TITLE,"164,352 A",ACTUAL,REAR END,0 USD,0 USD,2258,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87290065/clean-title-2017-hyundai-santa-fe-sport-al-birmingham,87290065,"9,150 USD",11/04/2025 12:00 pm CST,2017,HYUN,SANTA FE S,2.4L  4,4,5XYZT3LB3HG******,CERTIFICATE OF TITLE,"223,854 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,0,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87288565/2015-chevrolet-camaro-lt-al-birmingham,87288565,"13,060 USD",11/04/2025 12:00 pm CST,2015,CHEV,CAMARO LT,3.6L  6,6,2G1FF3D37F9******,CERT OF TITLE-PARTS ONLY SALVG,"85,691 A",ACTUAL,FRONT END,0 USD,0 USD,2346,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87288095/salvage-2017-chevrolet-silverado-k1500-lt-al-mobile-south,87288095,"20,355 USD",11/04/2025 12:00 pm CST,2017,CHEV,SILVERADO,5.3L  8,8,3GCUKREC1HG******,CERT OF TITLE SLVG REBUILDABLE,"125,899 A",ACTUAL,SIDE,250 USD,0 USD,2526,AL - MOBILE SOUTH,0,N/A,N/A
https://www.copart.com/lot/87247455/salvage-2021-toyota-tacoma-double-cab-al-birmingham,87247455,"35,190 USD",11/04/2025 12:00 pm CST,2021,TOYT,TACOMA DOU,3.5L  6,6,5TFCZ5AN7MX******,CERT OF TITLE-SALVAGE TITLE,"76,862 A",ACTUAL,UNDERCARRIAGE,"7,500 USD",0 USD,4501,AL - BIRMINGHAM,0,N/A,N/A
https://www.copart.com/lot/87243115/salvage-2023-toyota-gr-86-al-birmingham,87243115,"28,274 USD",11/04/2025 12:00 pm CST,2023,TOYT,GR 86,2.4L  4,4,JF1ZNBC15P8******,CERT OF TITLE-SALVAGE TITLE,0 N,NOT ACTUAL,FRONT END,"3,400 USD",0 USD,55,AL - BIRMINGHAM,0,N/A,N/A
